jpeg_variant,target_size_kb,image_name,decoded_size_kb,encoded_size_kb,brisque,niqe,nima,clip
j2k,150,testimages_coins,1884.4599609375,140.6279296875,3.75701904296875,2.863866615408431,4.541982650756836,0.542328417301178
j2k,150,testimages_cushions,1652.298828125,140.517578125,17.01385498046875,4.09209824528254,4.413071155548096,0.3883378505706787
j2k,150,testimages_ducks,1634.98828125,140.6318359375,43.39910888671875,7.537652853656985,4.974611759185791,0.7473837733268738
j2k,150,testimages_fence,1654.568359375,140.4384765625,49.20672607421875,6.083660007806395,5.409961223602295,0.5080610513687134
j2k,150,testimages_flowers,1877.951171875,140.544921875,13.55194091796875,3.289796821833316,4.377201080322266,0.5967992544174194
j2k,150,testimages_garden_table,1880.1796875,140.6064453125,9.03826904296875,2.396155538879707,4.714208126068115,0.5619444847106934
j2k,150,testimages_guitar_bridge,1799.193359375,140.5673828125,-6.78887939453125,4.155942582272397,4.895791053771973,0.5072433352470398
j2k,150,testimages_guitar_fret,1689.83203125,140.6123046875,23.88494873046875,4.031764754406094,4.774749279022217,0.4749729633331299
j2k,150,testimages_guitar_head,1828.9287109375,140.6298828125,27.96551513671875,3.7105186680226927,4.72881555557251,0.7160908579826355
j2k,150,testimages_keyboard_a,1822.10546875,140.51171875,5.38104248046875,7.088697515382974,4.926556587219238,0.3748341202735901
j2k,150,testimages_keyboard_b,1806.3466796875,140.5927734375,21.90740966796875,3.725851922366719,4.250850200653076,0.517244279384613
j2k,150,testimages_lion,1461.884765625,140.6142578125,6.92596435546875,3.755985891154804,4.761197566986084,0.7727694511413574
j2k,150,testimages_multimeter,1824.703125,140.6064453125,16.40936279296875,2.880655727049181,4.014050483703613,0.5815679430961609
j2k,150,testimages_pencils_a,1593.830078125,140.591796875,74.67596435546875,6.373019499101145,5.415872573852539,0.7328804135322571
j2k,150,testimages_pencils_b,1586.0361328125,140.640625,69.25897216796875,5.0129132273291175,5.528654098510742,0.6081181764602661
j2k,150,testimages_pillar,1730.0439453125,140.63671875,10.17449951171875,2.7415918024595474,4.551914215087891,0.721869170665741
j2k,150,testimages_plastic,1829.5966796875,140.5849609375,28.08172607421875,6.7930490430713215,5.129068851470947,0.7493856549263
j2k,150,testimages_roof,1467.9814453125,140.4912109375,102.09393310546875,11.948086042624428,4.986243724822998,0.516792893409729
j2k,150,testimages_scarf,1959.2255859375,140.619140625,44.25213623046875,5.9206124231083415,4.702242374420166,0.5152744650840759
j2k,150,testimages_screws,1935.484375,140.6142578125,28.53631591796875,4.8859739688926105,4.93277645111084,0.44685807824134827
j2k,150,testimages_snails,1700.296875,140.3359375,23.37908935546875,3.9567233051912654,4.644083499908447,0.42112356424331665
j2k,150,testimages_socks,1948.3505859375,140.513671875,-9.61749267578125,4.847514545415306,5.364638805389404,0.3821040391921997
j2k,150,testimages_sweets,1778.5,140.59765625,25.88836669921875,4.76008590836299,4.424182415008545,0.4249758720397949
j2k,150,testimages_tomatoes_a,1718.01953125,140.5380859375,35.85516357421875,8.934995293699814,5.1934590339660645,0.49065962433815
j2k,150,testimages_tomatoes_b,1669.3251953125,140.6298828125,42.73211669921875,6.879015096285354,4.4784698486328125,0.38072922825813293
j2k,150,testimages_tools_a,1815.44921875,140.4453125,28.52899169921875,4.157594984385491,4.672778129577637,0.3342554271221161
j2k,150,testimages_tools_b,1816.3193359375,140.625,17.17498779296875,5.1432285489965475,4.7100982666015625,0.7116230726242065
j2k,150,testimages_wood_game,1529.541015625,140.623046875,16.15203857421875,4.794396019819024,4.565291881561279,0.5552228689193726
j2k,175,testimages_almonds,1853.3232421875,162.2275390625,11.24432373046875,2.6875462979488893,4.608168125152588,0.4668803811073303
j2k,175,testimages_apples,1676.732421875,162.20703125,18.46746826171875,4.360390076656375,4.503964900970459,0.7877670526504517
j2k,175,testimages_baloons,1705.115234375,162.1103515625,38.85858154296875,6.616950986106348,4.577859878540039,0.47850140929222107
j2k,175,testimages_bananas,1762.46484375,162.1591796875,9.19305419921875,4.8783111474613206,4.131796836853027,0.807938277721405
j2k,175,testimages_billiard_balls_a,1623.697265625,162.2578125,49.79119873046875,5.287569056474148,4.848346710205078,0.462860643863678
j2k,175,testimages_billiard_balls_b,1726.42578125,162.1435546875,18.53143310546875,3.571613994190078,4.872137546539307,0.4580305516719818
j2k,175,testimages_building,1709.7666015625,162.044921875,26.74139404296875,4.06064676311037,4.755369186401367,0.5217858552932739
j2k,175,testimages_cards_a,1849.76171875,162.2412109375,6.69500732421875,3.07349751446185,4.907230377197266,0.4633358120918274
j2k,175,testimages_cards_b,1666.3251953125,162.1806640625,4.39910888671875,5.009447296850977,5.462619781494141,0.4579526484012604
j2k,175,testimages_carrots,1802.51953125,162.0556640625,12.19012451171875,3.2856344174111833,5.383464336395264,0.5319206714630127
j2k,175,testimages_chairs,1568.125,161.931640625,67.13543701171875,8.312081643774754,5.606530666351318,0.7065728902816772
j2k,175,testimages_clips,1939.599609375,162.1767578125,100.105224609375,12.749207237541313,5.194364547729492,0.44672688841819763
j2k,175,testimages_coins,1886.8916015625,162.13671875,2.77996826171875,2.629203036568734,4.558010101318359,0.5542020797729492
j2k,175,testimages_cushions,1656.3701171875,162.232421875,16.14666748046875,4.0701568777719945,4.413217544555664,0.3868739604949951
j2k,175,testimages_ducks,360.0,162.2041015625,96.59539794921875,8.392787856556224,5.12947416305542,0.6187442541122437
j2k,175,testimages_fence,1661.3388671875,162.2705078125,48.59442138671875,6.021051589372075,5.41088342666626,0.5116310715675354
j2k,175,testimages_flowers,1879.6845703125,162.171875,12.72528076171875,3.1957208536107857,4.373463153839111,0.6131418347358704
j2k,175,testimages_garden_table,1884.091796875,162.1728515625,8.69647216796875,2.2014309760350486,4.724123477935791,0.5618306994438171
j2k,175,testimages_guitar_bridge,1800.98046875,161.9873046875,-6.37872314453125,4.148222437605568,4.8995842933654785,0.5167288184165955
j2k,175,testimages_guitar_fret,1694.9609375,162.236328125,22.75018310546875,4.001860430564939,4.78200626373291,0.47451967000961304
j2k,175,testimages_guitar_head,1834.4677734375,162.13671875,27.15106201171875,3.572694412938105,4.748463153839111,0.7345729470252991
j2k,175,testimages_keyboard_a,1826.5224609375,162.21875,5.61151123046875,6.995891631904087,4.924990653991699,0.3823205828666687
j2k,175,testimages_keyboard_b,1810.5556640625,162.205078125,20.91082763671875,3.856947423083862,4.252427101135254,0.5368874073028564
j2k,175,testimages_lion,1500.2412109375,162.2529296875,6.60858154296875,3.804466018253005,4.754882335662842,0.7818971872329712
j2k,175,testimages_multimeter,1825.3720703125,162.232421875,15.13885498046875,2.838619371769491,4.016036033630371,0.5916163325309753
j2k,175,testimages_pencils_a,1601.6962890625,162.2451171875,74.13006591796875,6.399977082940962,5.412927150726318,0.7255302667617798
j2k,175,testimages_pencils_b,1590.375,162.2607421875,68.34735107421875,4.947330678293331,5.530149936676025,0.6079627871513367
j2k,175,testimages_pillar,1737.23828125,162.2705078125,9.81512451171875,2.67779812818745,4.562518119812012,0.72571861743927
j2k,175,testimages_plastic,1826.6513671875,162.158203125,27.75115966796875,6.817609290932391,5.117828845977783,0.7508462071418762
j2k,175,testimages_roof,1493.53125,162.26171875,102.18328857421875,11.878165931357545,4.981965065002441,0.5230605602264404
j2k,175,testimages_scarf,1959.091796875,161.837890625,44.45916748046875,6.158377442198443,4.699618339538574,0.5178192853927612
j2k,175,testimages_screws,1940.728515625,162.0625,27.74481201171875,4.858338752833054,4.916274547576904,0.44250035285949707
j2k,175,testimages_snails,1708.26953125,162.2685546875,22.68865966796875,3.9344578392385015,4.651856899261475,0.4163725972175598
j2k,175,testimages_socks,1948.80859375,161.869140625,-9.00274658203125,4.9159620698731015,5.3755717277526855,0.3942200541496277
j2k,175,testimages_sweets,1783.10546875,162.1943359375,25.33563232421875,4.477141919263558,4.415614604949951,0.43736523389816284
j2k,175,testimages_tomatoes_a,1728.701171875,162.2734375,31.55780029296875,8.09599096555906,5.199674129486084,0.5075407028198242
j2k,175,testimages_tomatoes_b,1672.359375,162.224609375,41.83123779296875,6.742564183818522,4.480522632598877,0.38623666763305664
j2k,175,testimages_tools_a,1822.4052734375,161.9931640625,25.69158935546875,3.475846893564884,4.67695426940918,0.3493632674217224
j2k,175,testimages_tools_b,1821.08984375,162.1953125,16.43572998046875,5.120962105397216,4.7126359939575195,0.7278498411178589
j2k,175,testimages_wood_game,1552.0673828125,162.125,15.74627685546875,4.814880369506646,4.565910816192627,0.5584691762924194
jai,25,testimages_almonds,676.7578125,22.5009765625,26.05780029296875,5.604297696038027,4.5895304679870605,0.40103572607040405
jai,25,testimages_apples,423.8916015625,24.3212890625,30.50262451171875,5.144326112142302,4.626064300537109,0.7806931734085083
jai,25,testimages_baloons,534.763671875,24.2724609375,40.87078857421875,6.461096237116516,4.472825050354004,0.4477969706058502
jai,25,testimages_bananas,446.5625,24.2197265625,24.27264404296875,4.906069926225589,4.133606433868408,0.8101984858512878
jai,25,testimages_billiard_balls_a,445.2685546875,24.2841796875,53.60614013671875,6.566671393534371,4.804980754852295,0.42357200384140015
jai,25,testimages_billiard_balls_b,489.4814453125,24.224609375,35.52801513671875,4.894732792342137,4.745919704437256,0.4416118562221527
jai,25,testimages_building,585.9140625,24.2548828125,29.56072998046875,4.49635034552244,4.706544876098633,0.508370578289032
jai,25,testimages_cards_a,707.388671875,24.25,15.88592529296875,4.2770810599366245,4.9123687744140625,0.47375908493995667
jai,25,testimages_cards_b,527.9765625,22.41015625,11.05828857421875,5.1646914392722785,5.68657922744751,0.503474235534668
jai,25,testimages_carrots,533.1201171875,24.306640625,33.13885498046875,4.880838179089705,5.315671920776367,0.5675135254859924
jai,25,testimages_chairs,340.3994140625,22.404296875,77.40155029296875,10.536587412551453,5.656795978546143,0.6877874135971069
jai,25,testimages_clips,813.85546875,24.3525390625,104.96636962890625,35.37455123409647,5.238042831420898,0.31317323446273804
jai,25,testimages_coins,650.9326171875,22.708984375,22.24578857421875,3.6584054333772347,4.733336925506592,0.5414668917655945
jai,25,testimages_cushions,386.40625,23.140625,29.54803466796875,4.964631733335192,4.4155802726745605,0.4901331067085266
jai,25,testimages_ducks,447.5322265625,23.779296875,52.17205810546875,8.187496601092649,5.010500431060791,0.6827071905136108
jai,25,testimages_fence,603.5556640625,24.3427734375,52.00653076171875,6.536850957727511,5.4353485107421875,0.43329015374183655
jai,25,testimages_flowers,714.923828125,24.3125,21.11590576171875,4.42602719985206,4.411942481994629,0.6037693619728088
jai,25,testimages_garden_table,598.5810546875,22.7734375,28.34832763671875,3.7268704857191874,4.75959587097168,0.7022508382797241
jai,25,testimages_guitar_bridge,554.7080078125,21.30078125,26.94110107421875,4.769167317499549,4.7614593505859375,0.46354594826698303
jai,25,testimages_guitar_fret,476.8115234375,24.0341796875,35.40936279296875,5.291423950793216,4.729681491851807,0.4974057078361511
jai,25,testimages_guitar_head,596.212890625,22.4306640625,40.77362060546875,4.0195444918903265,4.783483982086182,0.6281898021697998
jai,25,testimages_keyboard_a,638.146484375,22.5517578125,19.84490966796875,5.918993084824093,5.063633441925049,0.3769206404685974
jai,25,testimages_keyboard_b,582.0166015625,24.2900390625,38.00018310546875,4.476940559507807,4.271325588226318,0.5177114009857178
jai,25,testimages_lion,493.4326171875,24.353515625,11.35076904296875,4.094353490938843,4.905506134033203,0.7871613502502441
jai,25,testimages_multimeter,559.9580078125,24.291015625,13.34930419921875,3.4285416372444577,3.953843355178833,0.5762721300125122
jai,25,testimages_pencils_a,316.404296875,23.7197265625,76.20330810546875,6.698433564549949,5.425123691558838,0.7111987471580505
jai,25,testimages_pencils_b,495.5810546875,24.328125,71.70330810546875,5.52470272863428,5.507045745849609,0.5958536267280579
jai,25,testimages_pillar,559.6982421875,24.271484375,21.53240966796875,3.684230263564992,4.521889686584473,0.6903496980667114
jai,25,testimages_plastic,453.8291015625,24.2451171875,20.77801513671875,6.683404692085591,5.056081771850586,0.7715996503829956
jai,25,testimages_roof,407.2578125,24.3349609375,99.52850341796875,12.14302929038068,5.000979423522949,0.5072698593139648
jai,25,testimages_scarf,765.517578125,24.2900390625,48.44085693359375,8.5418875476553,4.690506458282471,0.4715909957885742
jai,25,testimages_screws,819.62890625,24.2109375,36.26092529296875,5.426192732361214,4.981308937072754,0.3604394793510437
jai,25,testimages_snails,496.9951171875,24.2919921875,33.84588623046875,4.817196474677874,4.656937599182129,0.5557383298873901
jai,25,testimages_socks,728.1953125,23.9169921875,14.12860107421875,6.039849517146185,5.353207111358643,0.37306004762649536
jai,25,testimages_sweets,590.236328125,20.9619140625,37.01190185546875,5.490952727927718,4.498310089111328,0.425342857837677
jai,25,testimages_tomatoes_a,515.65234375,24.1162109375,47.35467529296875,8.37972020826191,5.092145919799805,0.4639894366264343
jai,25,testimages_tomatoes_b,481.171875,24.2373046875,47.36737060546875,7.707018448649018,4.501157283782959,0.3672342002391815
jai,25,testimages_tools_a,679.12890625,22.5,37.27459716796875,3.831670286244627,4.70084285736084,0.35307830572128296
jai,25,testimages_tools_b,538.7333984375,24.0283203125,30.39276123046875,5.241804932485808,4.636805057525635,0.6730409264564514
jai,25,testimages_wood_game,373.181640625,22.556640625,26.03778076171875,5.488999290412395,4.580857276916504,0.4841185212135315
jai,50,testimages_almonds,696.8759765625,48.435546875,17.56072998046875,3.9884538620626495,4.635414123535156,0.4580562710762024
jai,50,testimages_apples,444.7451171875,48.76171875,21.82928466796875,4.626237393822603,4.569648265838623,0.8002761602401733
jai,50,testimages_baloons,539.869140625,43.7958984375,39.45233154296875,6.329007912882638,4.587650299072266,0.4646473526954651
jai,50,testimages_bananas,501.853515625,48.2890625,11.04608154296875,5.351702231300929,4.111506938934326,0.8107117414474487
jai,50,testimages_billiard_balls_a,457.83203125,48.4453125,50.24822998046875,5.8477166015077735,4.8187336921691895,0.451300710439682
jai,50,testimages_billiard_balls_b,499.19921875,44.796875,31.24822998046875,4.535360295484833,4.8484416007995605,0.45297497510910034
jai,50,testimages_building,581.8466796875,44.734375,30.01239013671875,4.489723122333839,4.7551960945129395,0.5001618266105652
jai,50,testimages_cards_a,728.41015625,48.720703125,5.96405029296875,3.244819559227167,4.91597843170166,0.5003949999809265
jai,50,testimages_cards_b,534.82421875,48.400390625,5.58709716796875,4.745647836800406,5.518932819366455,0.4142746031284332
jai,50,testimages_carrots,550.1142578125,48.408203125,26.18280029296875,3.947383561084067,5.360687732696533,0.5396744608879089
jai,50,testimages_chairs,348.4951171875,44.94140625,71.04266357421875,8.814997213393147,5.650116443634033,0.7049838304519653
jai,50,testimages_clips,823.6357421875,48.5029296875,104.03594970703125,21.999088583429867,5.202606201171875,0.3548509478569031
jai,50,testimages_coins,687.294921875,48.3447265625,9.67498779296875,2.950003520223192,4.584822177886963,0.6129742860794067
jai,50,testimages_cushions,405.94140625,48.439453125,21.64862060546875,4.1718961941093236,4.412319183349609,0.47073012590408325
jai,50,testimages_ducks,459.01953125,48.650390625,43.93963623046875,7.485336116569994,4.948644161224365,0.734014630317688
jai,50,testimages_fence,611.658203125,48.7607421875,48.91815185546875,6.223737875498861,5.413543224334717,0.44688528776168823
jai,50,testimages_flowers,726.833984375,48.6103515625,16.49334716796875,3.946251849002469,4.384255409240723,0.649843692779541
jai,50,testimages_garden_table,641.708984375,48.4990234375,13.24578857421875,2.680482077452882,4.756739616394043,0.6204148530960083
jai,50,testimages_guitar_bridge,598.0966796875,47.9384765625,7.01287841796875,3.999778191887216,4.82219934463501,0.5318856835365295
jai,50,testimages_guitar_fret,501.7685546875,48.619140625,27.18377685546875,4.231151935584807,4.742391109466553,0.586064875125885
jai,50,testimages_guitar_head,629.359375,48.5078125,28.61639404296875,3.4611967860325885,4.784219741821289,0.7515222430229187
jai,50,testimages_keyboard_a,648.3056640625,48.59375,10.47918701171875,5.988400067711444,4.930369853973389,0.37446218729019165
jai,50,testimages_keyboard_b,606.22265625,46.251953125,29.54852294921875,4.369403060544107,4.271021842956543,0.5037862062454224
jai,50,testimages_lion,492.966796875,43.8271484375,10.18280029296875,3.992083528079067,4.827421188354492,0.7701566815376282
jai,50,testimages_multimeter,584.765625,46.1416015625,9.66864013671875,3.2997732478641755,4.006381988525391,0.5739967226982117
jai,50,testimages_pencils_a,335.3046875,48.73828125,74.38006591796875,6.5464127655189035,5.430278301239014,0.7505871057510376
jai,50,testimages_pencils_b,506.9033203125,48.2490234375,68.67449951171875,5.289074288364536,5.511283874511719,0.6057642102241516
jai,50,testimages_pillar,571.3994140625,44.908203125,16.46258544921875,3.1871952546352538,4.560838222503662,0.7239790558815002
jai,50,testimages_plastic,495.845703125,44.82421875,22.18133544921875,6.884274091470585,5.142834663391113,0.7801691293716431
jai,50,testimages_roof,412.4873046875,42.6650390625,100.85369873046875,11.783625418167132,5.016652584075928,0.5276486873626709
jai,50,testimages_scarf,782.3359375,48.7626953125,44.76190185546875,7.549807319373354,4.648802757263184,0.5866012573242188
jai,50,testimages_screws,819.4462890625,44.328125,32.64813232421875,5.373011781459833,4.980014801025391,0.421302855014801
jai,50,testimages_snails,504.2236328125,42.9052734375,30.49237060546875,4.604993424557062,4.656898498535156,0.4709607660770416
jai,50,testimages_socks,756.59765625,48.5185546875,-1.45782470703125,6.1793831521938465,5.348981857299805,0.40728726983070374
jai,50,testimages_sweets,605.658203125,48.77734375,29.67694091796875,4.8144238359140905,4.452088356018066,0.45861291885375977
jai,50,testimages_tomatoes_a,534.8876953125,48.5166015625,35.03485107421875,7.720707035950118,5.18108606338501,0.502636730670929
jai,50,testimages_tomatoes_b,493.4287109375,48.5263671875,41.58807373046875,6.9692188049381585,4.490233898162842,0.3884286880493164
jai,50,testimages_tools_a,696.787109375,48.44921875,30.57147216796875,3.430787549234802,4.697269439697266,0.3823491334915161
jai,50,testimages_tools_b,557.2109375,45.16796875,21.06121826171875,5.05998792433647,4.719202518463135,0.7128961086273193
jai,50,testimages_wood_game,393.564453125,46.8837890625,18.15155029296875,5.244966645162432,4.570201396942139,0.5393013954162598
jai,75,testimages_almonds,703.81640625,73.140625,13.11639404296875,3.88782741399925,4.64536714553833,0.44573974609375
jai,75,testimages_apples,446.5986328125,73.123046875,21.51434326171875,4.649750409886045,4.5471510887146,0.7856652140617371
jai,75,testimages_baloons,540.2626953125,73.048828125,37.86395263671875,6.01079244151975,4.569936752319336,0.48103171586990356
jai,75,testimages_bananas,503.0361328125,73.1640625,9.88739013671875,5.225643193931825,4.147717475891113,0.8159822225570679
jai,75,testimages_billiard_balls_a,456.87109375,72.779296875,50.50262451171875,5.653000581813241,4.835444450378418,0.4492664933204651
jai,75,testimages_billiard_balls_b,524.1630859375,73.185546875,21.36248779296875,3.903870542840588,4.830277442932129,0.44455409049987793
jai,75,testimages_building,598.33984375,72.841796875,24.60369873046875,4.2962040363791845,4.730242729187012,0.4899482727050781
jai,75,testimages_cards_a,722.7197265625,73.119140625,4.64666748046875,3.5164912312417895,4.953464508056641,0.45877471566200256
jai,75,testimages_cards_b,561.09765625,73.1728515625,-1.03594970703125,4.239489182675742,5.474286079406738,0.5364454984664917
jai,75,testimages_carrots,583.380859375,72.9111328125,17.10076904296875,3.9177879199391965,5.377527236938477,0.5926445722579956
jai,75,testimages_chairs,351.48828125,72.9189453125,71.12078857421875,9.004815325849568,5.6123528480529785,0.6853827238082886
jai,75,testimages_clips,824.3134765625,72.8046875,104.05303955078125,22.572236632885186,5.209653854370117,0.3948605954647064
jai,75,testimages_coins,693.5517578125,72.8037109375,6.69354248046875,3.187786178415988,4.606326103210449,0.5819553136825562
jai,75,testimages_cushions,405.544921875,73.1171875,22.12615966796875,4.108228279497949,4.409139156341553,0.4409274160861969
jai,75,testimages_ducks,457.05078125,73.2412109375,45.09979248046875,7.911670354031401,4.972239017486572,0.7193395495414734
jai,75,testimages_fence,608.431640625,73.005859375,50.18182373046875,6.304687016205783,5.419348239898682,0.4478473663330078
jai,75,testimages_flowers,728.9150390625,72.958984375,12.90057373046875,3.7715753463136217,4.417147159576416,0.6190510392189026
jai,75,testimages_garden_table,654.96484375,73.162109375,11.28338623046875,2.80580441948772,4.732293128967285,0.6167665719985962
jai,75,testimages_guitar_bridge,621.271484375,72.9521484375,-2.36944580078125,4.374591834596489,4.888657093048096,0.5815021991729736
jai,75,testimages_guitar_fret,508.7587890625,72.8203125,25.23406982421875,4.151196175436191,4.748290061950684,0.5559846758842468
jai,75,testimages_guitar_head,629.9658203125,72.87890625,29.11932373046875,3.5859678846437544,4.765491008758545,0.7391700744628906
jai,75,testimages_keyboard_a,644.28515625,73.18359375,10.83709716796875,6.289994845898461,4.961319446563721,0.36469802260398865
jai,75,testimages_keyboard_b,643.916015625,73.0166015625,19.29510498046875,4.434031856812675,4.2350873947143555,0.526279091835022
jai,75,testimages_lion,510.3076171875,73.1513671875,7.44061279296875,4.0682747081852595,4.760033130645752,0.7764197587966919
jai,75,testimages_multimeter,615.96875,72.822265625,3.94696044921875,3.2462921390954826,3.9944047927856445,0.5922731161117554
jai,75,testimages_pencils_a,337.7509765625,72.7802734375,74.56121826171875,6.681656108723397,5.432284355163574,0.7353276014328003
jai,75,testimages_pencils_b,505.4150390625,73.232421875,69.15789794921875,5.315855921270142,5.5312347412109375,0.6004446744918823
jai,75,testimages_pillar,587.796875,73.2275390625,12.87078857421875,2.943752097109902,4.548995018005371,0.7744209170341492
jai,75,testimages_plastic,545.2958984375,72.7998046875,28.24139404296875,7.214497127072666,5.107797622680664,0.7708345055580139
jai,75,testimages_roof,423.9677734375,73.01171875,102.03533935546875,10.789611938025415,4.978291988372803,0.5082895159721375
jai,75,testimages_scarf,787.130859375,73.056640625,44.11883544921875,7.298024534618765,4.695189952850342,0.5885689854621887
jai,75,testimages_screws,831.1513671875,73.240234375,28.97283935546875,5.014566572307656,4.943528652191162,0.47976359724998474
jai,75,testimages_snails,523.4091796875,73.0634765625,24.04071044921875,4.2743409586115675,4.636463642120361,0.4946417212486267
jai,75,testimages_socks,765.1083984375,73.19921875,-5.60723876953125,6.105300580305955,5.369426250457764,0.4370247721672058
jai,75,testimages_sweets,615.2216796875,72.8720703125,24.59686279296875,4.5159291765424205,4.420216083526611,0.48852187395095825
jai,75,testimages_tomatoes_a,538.3828125,73.2373046875,32.71453857421875,7.472583364693768,5.216921329498291,0.4877261519432068
jai,75,testimages_tomatoes_b,491.5400390625,72.9267578125,42.14520263671875,7.042999900374904,4.51195764541626,0.38102853298187256
jai,75,testimages_tools_a,700.72265625,72.892578125,28.51092529296875,3.425205446505907,4.695611000061035,0.40762725472450256
jai,75,testimages_tools_b,589.3603515625,72.8779296875,6.61297607421875,5.115308857688147,4.696895122528076,0.7380674481391907
jai,75,testimages_wood_game,393.1591796875,72.828125,18.67449951171875,5.31552728978295,4.58750057220459,0.5072798728942871
jai,100,testimages_almonds,715.033203125,97.4091796875,9.13299560546875,3.6164958119306774,4.595373630523682,0.4546666741371155
jai,100,testimages_apples,447.287109375,97.3134765625,21.63494873046875,4.723554355958361,4.558098793029785,0.7797764539718628
jai,100,testimages_baloons,538.0986328125,97.6416015625,38.39715576171875,6.105480607669894,4.573972225189209,0.4829281270503998
jai,100,testimages_bananas,504.1845703125,97.6083984375,10.44061279296875,5.3127688022513375,4.1339287757873535,0.8046965599060059
jai,100,testimages_billiard_balls_a,453.5419921875,97.626953125,51.97332763671875,5.761816397151784,4.8385210037231445,0.44912415742874146
jai,100,testimages_billiard_balls_b,520.6376953125,97.408203125,22.50897216796875,3.954829789944532,4.839171409606934,0.460418701171875
jai,100,testimages_building,592.431640625,97.4150390625,26.53094482421875,4.384166261339559,4.750190734863281,0.48011818528175354
jai,100,testimages_cards_a,716.953125,97.2802734375,5.66717529296875,3.60608428393916,4.943325996398926,0.47119879722595215
jai,100,testimages_cards_b,557.013671875,97.640625,-0.98712158203125,4.4389718008281545,5.469010353088379,0.4770110547542572
jai,100,testimages_carrots,586.3173828125,97.5234375,16.55389404296875,3.969324646247596,5.379481792449951,0.5527181029319763
jai,100,testimages_chairs,351.0859375,96.5322265625,71.82635498046875,9.164903418477113,5.613454341888428,0.675010085105896
jai,100,testimages_clips,824.03125,97.537109375,103.9083251953125,20.308857103878218,5.208561897277832,0.4137679934501648
jai,100,testimages_coins,711.0478515625,97.5732421875,2.62030029296875,3.184542993148109,4.586830139160156,0.6268598437309265
jai,100,testimages_cushions,405.2197265625,96.7890625,22.36834716796875,4.147344207709028,4.4166364669799805,0.43543338775634766
jai,100,testimages_ducks,454.99609375,97.24609375,46.42547607421875,7.842309217882156,4.960094451904297,0.7165499329566956
jai,100,testimages_fence,605.857421875,97.421875,50.53582763671875,6.3431802744202015,5.423439979553223,0.44908493757247925
jai,100,testimages_flowers,728.181640625,90.9091796875,12.83221435546875,3.807933533645383,4.410129070281982,0.5986058115959167
jai,100,testimages_garden_table,676.7646484375,97.6455078125,8.25213623046875,2.825881724559812,4.705630302429199,0.6401943564414978
jai,100,testimages_guitar_bridge,623.4765625,97.5615234375,-2.92218017578125,4.518670029024257,4.912217140197754,0.569055438041687
jai,100,testimages_guitar_fret,505.576171875,97.419921875,25.92156982421875,4.195226771885163,4.775491237640381,0.5531092286109924
jai,100,testimages_guitar_head,649.3681640625,97.337890625,25.25506591796875,3.3097865180989996,4.771324157714844,0.7845274209976196
jai,100,testimages_keyboard_a,669.8857421875,97.57421875,9.96649169921875,6.19875395210551,4.932028770446777,0.380820095539093
jai,100,testimages_keyboard_b,638.365234375,97.55078125,19.78289794921875,4.49566053827793,4.251974582672119,0.533240556716919
jai,100,testimages_lion,517.0869140625,97.474609375,6.82391357421875,3.986085575172028,4.761935234069824,0.7768614292144775
jai,100,testimages_multimeter,610.654296875,97.4716796875,4.82635498046875,3.234117311839749,3.997288942337036,0.5918998718261719
jai,100,testimages_pencils_a,334.3955078125,97.35546875,74.92059326171875,6.731818069538956,5.424865245819092,0.7271963953971863
jai,100,testimages_pencils_b,503.5322265625,97.39453125,69.79510498046875,5.321592829638922,5.534379482269287,0.5882244110107422
jai,100,testimages_pillar,586.64453125,97.2099609375,12.95233154296875,2.969368706096702,4.554793834686279,0.7583280801773071
jai,100,testimages_plastic,537.8515625,97.5712890625,28.94354248046875,7.477063158870763,5.098201274871826,0.781303346157074
jai,100,testimages_roof,424.9013671875,97.6455078125,102.97088623046875,10.943214085104435,4.9835100173950195,0.49963611364364624
jai,100,testimages_scarf,785.619140625,97.0703125,44.39569091796875,7.339871433912684,4.7032856941223145,0.5725414752960205
jai,100,testimages_screws,831.8994140625,97.6640625,27.77020263671875,5.086341687628394,4.942574977874756,0.46161192655563354
jai,100,testimages_snails,521.4462890625,97.3896484375,24.91326904296875,4.343957099037116,4.635698318481445,0.4841165542602539
jai,100,testimages_socks,761.828125,97.5068359375,-4.46856689453125,6.167391918912756,5.340203285217285,0.4332316517829895
jai,100,testimages_sweets,615.5263671875,97.158203125,24.58123779296875,4.561356775300178,4.420482158660889,0.47219356894493103
jai,100,testimages_tomatoes_a,536.130859375,97.37109375,33.56024169921875,7.614399988205518,5.216737270355225,0.48069700598716736
jai,100,testimages_tomatoes_b,489.8359375,97.599609375,42.75750732421875,7.053757281171816,4.522612571716309,0.37930089235305786
jai,100,testimages_tools_a,714.7431640625,97.427734375,22.98260498046875,3.0874940795805217,4.653818607330322,0.4368229806423187
jai,100,testimages_tools_b,584.9521484375,97.3779296875,8.50604248046875,5.138618472223556,4.712080955505371,0.7296456694602966
jai,100,testimages_wood_game,394.0888671875,96.8779296875,19.04803466796875,5.238672274955086,4.577396869659424,0.5081336498260498
jai,125,testimages_almonds,714.796875,121.7646484375,8.87518310546875,3.6813437131976934,4.604084014892578,0.44488033652305603
jai,125,testimages_apples,447.6044921875,121.484375,22.08319091796875,4.700240557001106,4.53224515914917,0.7813073396682739
jai,125,testimages_baloons,536.470703125,121.8818359375,38.72430419921875,6.195787906460501,4.579342365264893,0.4766806960105896
