image_id,format,target_size,file_path,brisque,niqe,nima,clip
testimages_clips,jpeg,100000,../imgs/jpeg_dec/100000/testimages_clips.png,97.751953125,13.511552721310926,5.188841342926025,0.44492578506469727
testimages_socks,jpeg,100000,../imgs/jpeg_dec/100000/testimages_socks.png,-8.08721923828125,5.416616219742093,5.353917598724365,0.3396971523761749
testimages_screws,jpeg,100000,../imgs/jpeg_dec/100000/testimages_screws.png,24.88153076171875,4.594594882172039,4.905641078948975,0.4722634255886078
testimages_building,jpeg,100000,../imgs/jpeg_dec/100000/testimages_building.png,21.78680419921875,3.8871566616880315,4.738750457763672,0.5595928430557251
testimages_coins,jpeg,100000,../imgs/jpeg_dec/100000/testimages_coins.png,4.88885498046875,2.1238369479619608,4.553699970245361,0.6266306638717651
testimages_flowers,jpeg,100000,../imgs/jpeg_dec/100000/testimages_flowers.png,12.18475341796875,3.249724686335124,4.367448329925537,0.691083550453186
testimages_tools_a,jpeg,100000,../imgs/jpeg_dec/100000/testimages_tools_a.png,24.54949951171875,2.886407343626994,4.631840705871582,0.3501238226890564
testimages_roof,jpeg,100000,../imgs/jpeg_dec/100000/testimages_roof.png,104.76043701171875,10.038627274412146,4.96104097366333,0.5934731960296631
testimages_cushions,jpeg,100000,../imgs/jpeg_dec/100000/testimages_cushions.png,15.47576904296875,3.800588331499097,4.4134440422058105,0.3820701837539673
testimages_cards_b,jpeg,100000,../imgs/jpeg_dec/100000/testimages_cards_b.png,-1.92071533203125,3.729921547858636,5.341445446014404,0.4847815930843353
testimages_billiard_balls_a,jpeg,100000,../imgs/jpeg_dec/100000/testimages_billiard_balls_a.png,44.94354248046875,5.170230606273299,4.810892105102539,0.4853549003601074
testimages_chairs,jpeg,100000,../imgs/jpeg_dec/100000/testimages_chairs.png,62.84686279296875,8.106452178746515,5.602066993713379,0.6667346358299255
testimages_wood_game,jpeg,100000,../imgs/jpeg_dec/100000/testimages_wood_game.png,10.86785888671875,4.664626777113128,4.538978099822998,0.5476755499839783
testimages_pencils_a,jpeg,100000,../imgs/jpeg_dec/100000/testimages_pencils_a.png,72.01580810546875,6.034092704360698,5.394268035888672,0.7036281824111938
testimages_tomatoes_a,jpeg,100000,../imgs/jpeg_dec/100000/testimages_tomatoes_a.png,29.61590576171875,7.1133210301501935,5.119898796081543,0.6131750345230103
testimages_pillar,jpeg,100000,../imgs/jpeg_dec/100000/testimages_pillar.png,9.15985107421875,2.6351860883181915,4.527894973754883,0.802703857421875
testimages_lion,jpeg,100000,../imgs/jpeg_dec/100000/testimages_lion.png,3.47576904296875,3.440281357126382,4.736944675445557,0.8217690587043762
testimages_apples,jpeg,100000,../imgs/jpeg_dec/100000/testimages_apples.png,15.16473388671875,4.292627143138616,4.572121620178223,0.8144478797912598
testimages_keyboard_a,jpeg,100000,../imgs/jpeg_dec/100000/testimages_keyboard_a.png,7.80780029296875,5.255225016818004,4.907783508300781,0.4224916994571686
testimages_tomatoes_b,jpeg,100000,../imgs/jpeg_dec/100000/testimages_tomatoes_b.png,39.08563232421875,6.202106940673194,4.452748775482178,0.453275203704834
testimages_cards_a,jpeg,125000,../imgs/jpeg_dec/125000/testimages_cards_a.png,4.23455810546875,2.3169134080193725,4.913435459136963,0.5957013368606567
testimages_baloons,jpeg,125000,../imgs/jpeg_dec/125000/testimages_baloons.png,36.45574951171875,5.7290715309728455,4.523003578186035,0.489434152841568
testimages_almonds,jpeg,125000,../imgs/jpeg_dec/125000/testimages_almonds.png,10.91717529296875,2.862101058439745,4.5882391929626465,0.45884305238723755
testimages_guitar_fret,jpeg,125000,../imgs/jpeg_dec/125000/testimages_guitar_fret.png,20.75262451171875,3.847247144085655,4.735665321350098,0.5390887260437012
testimages_plastic,jpeg,125000,../imgs/jpeg_dec/125000/testimages_plastic.png,29.92694091796875,6.663897471364718,5.129383087158203,0.7514387369155884
